,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1110,1WGZ2aP5SnBPjaEDg2pVDd,Pale Blue Eyes,The Velvet Underground,0,1969-03,False,0.483,0.119,5,-17.748,1,0.914,0.000224,0.105,0.363,164.322,341467,4
1111,4kGcW4Tn87Lm9s6pp5a5vM,Stompa,Serena Ryder,0,2013-08-27,False,0.665,0.748,4,-6.25,0,0.13,4.26e-06,0.166,0.388,82.858,219907,4
1112,3TXawfi6N6DFjJQ6jNFg8m,Sex And Candy,Maroon 5,0,2014-09-02,False,0.805,0.382,10,-9.697,0,0.33,2.05e-05,0.0584,0.615,133.941,265573,4
1113,3uYH99gz6GynHDJkFCqtLO,Chandelier,Twisted Measure,0,2015-04-25,False,0.256,0.137,11,-10.338,1,0.868,0.0,0.19,0.143,70.692,247377,4
1114,3kG6GPkDkV2RQTm9QdYN9Z,Desire,MEG MYERS,63,2015-09-18,True,0.617,0.609,7,-5.345,1,0.00468,0.0906,0.109,0.173,131.91,284333,4
1115,4U38hORPx8SsUAXGumsUYN,Hold Me Down,Halsey,61,2015-08-28,False,0.677,0.744,1,-4.512,0,0.279,0.0,0.119,0.531,145.928,204785,4
1116,1YTXG50TDmhlBgB4weD29V,Devil's in the Detail,Lewis & Leigh,0,2015-04-27,False,0.246,0.498,1,-8.654,0,0.259,1.51e-05,0.1,0.112,81.543,224651,3
1117,2RmyJ6FMe0dKrUsKSgqV3y,Worldwide feat. MC Zulu,MC Zulu,1,2014-03-17,False,0.653,0.811,3,-3.969,1,0.00453,0.413,0.133,0.397,140.113,291429,4
1118,2mpuDx8v7uILJvQZjTJ8Uf,Vultures (feat. Ricky Remedy & DeBroka),Debroka,0,2015-04-14,False,0.413,0.946,1,-3.367,1,0.0127,0.868,0.418,0.221,117.03,246353,4
1119,1UmededMXwZfUFK1ooRxpv,Flying Spaghetti Monster,Cecile Charlton,0,2012-09-03,False,0.665,0.913,1,-2.299,1,0.000148,0.412,0.384,0.439,100.005,249600,4
1120,6yRMD3sIMKJxvK0hcyxPCO,Citizens,Alice Russell,0,2013-01-01,False,0.883,0.277,7,-9.518,0,0.811,0.000143,0.0808,0.63,94.995,167400,4
1121,6Db5vxGoCeXof6JDljfk4f,Trustful Hands,The Dø,0,2014-10-24,False,0.806,0.479,4,-6.615,1,0.394,2.18e-06,0.201,0.633,99.022,244921,4
1122,3k8W4gDchU3eW6EAKkIhgw,Crazy,Kat Dahlia,46,2015-01-09,False,0.825,0.688,1,-6.542,1,0.193,1.28e-06,0.053,0.501,114.957,211320,4
1123,34DdiMOZFVqMHu0uJ2Vd8a,Sideways (feat. Citizen Cope),Citizen Cope,55,2002-09-30,False,0.532,0.468,2,-7.624,1,0.168,0.0,0.125,0.247,112.392,280173,4
1124,2rpoaMXxAF6n0L6w6D0WfX,Hold on I'm Coming,Welshly Arms,0,2014-02-25,False,0.42,0.656,0,-4.752,1,0.0137,7.3e-06,0.297,0.441,76.979,233026,4
1125,7oDjaRDdf9zNQ8N3yRjQwF,Feeling Good,Avicii,0,2015-05-06,False,0.394,0.581,11,-5.489,0,0.318,0.0,0.112,0.0992,100.092,228939,3
1126,4oyWrvyORD6uCSYCLSRF6W,Powerful (feat. Ellie Goulding & Tarrus Riley),Tarrus Riley,0,2015-05-29,False,0.598,0.792,11,-4.043,0,0.121,0.0,0.158,0.732,97.479,206327,3
1127,4sOlKj8VgiCtlS3hOj6dBS,Half About Being a Woman,Caroline Smith,0,2013-10-08,False,0.73,0.41,9,-8.345,1,0.448,0.00748,0.613,0.166,111.975,224787,3
1128,4fsh0YNQNrmx3xE2P3rNpq,Impossible,LION BABE,0,2015-07-24,False,0.885,0.719,0,-7.002,1,0.011,0.00525,0.0413,0.85,145.515,158394,4
1129,6W9diysjR1V67SRLaygwlI,Weight In Gold,Gallant,0,2015-06-30,False,0.381,0.44,5,-5.539,0,0.0344,4.09e-06,0.119,0.375,178.708,203579,3
1130,5jo1j0yX8cHIgNkSOO1bqW,Forever Mine,Andra Day,16,2015-05-26,False,0.564,0.807,5,-4.561,1,0.0285,0.00111,0.192,0.49,67.003,199079,4
1131,6mzaCRuLTRiz1caGOum3zT,The Way (feat. Chance the Rapper),Chance the Rapper,24,2015-04-28,True,0.746,0.538,10,-6.479,1,0.389,0.0,0.139,0.516,101.018,262521,4
1132,1XikNhKHn8kgdg4WicAIcx,Re.Up,Rationale,25,2015-08-21,False,0.655,0.551,4,-6.874,0,0.504,9.05e-06,0.3,0.534,148.089,191351,4
1133,7JVfDagtyWy9bYsaf37H9K,OctaHate,Ryn Weaver,51,2015-06-02,False,0.617,0.672,6,-6.274,1,0.593,1.31e-05,0.106,0.361,79.979,204307,4
1134,0yeBjnVge8MxXnVWNAi9lh,James Dean,JR JR,25,2014-09-30,False,0.783,0.413,10,-9.088,1,0.0327,0.00469,0.116,0.495,134.016,176256,4
1135,10GRKHhhLvFXjKiBI3Yx2k,Addicted To Love,Alex Clare,0,2014-05-26,False,0.428,0.544,2,-8.931,1,0.124,7.53e-05,0.128,0.427,112.992,264854,4
1136,6VbsBYL6FzRhgcyDbGrXtx,This Land Is Your Land,My Morning Jacket,30,2014-10-20,False,0.344,0.341,7,-8.555,1,0.535,0.000463,0.181,0.618,170.093,265667,4
1137,27mT3JdR3sRJyiMBFHdhB4,Waiting Game,BANKS,60,2014-01-01,False,0.334,0.397,5,-10.313,0,0.658,0.00014,0.136,0.225,129.127,207719,4
1138,1HidXiBQMyHrTf94vxiOLi,Oats In The Water,Ben Howard,10,2011,False,0.356,0.474,2,-9.41,0,0.273,0.304,0.184,0.094,130.193,299382,4
1139,4Cfn1AAAAUJC9cI4AwGAld,Hit 'Em up Style,Carolina Chocolate Drops,47,2010,False,0.577,0.806,0,-6.521,1,0.778,0.0,0.371,0.893,95.49,236600,4
1140,0nmxH6IsSQVT1YEsCB9UMi,Ignition (Remix),R. Kelly,0,2003-09-11,False,0.787,0.527,1,-6.981,1,0.0615,0.0,0.0656,0.807,133.107,187733,4
1141,5qkLfWFBPgswma3bJ6pDza,Bang Bang,Lawrence Taylor,0,2015-06-17,False,0.462,0.72,8,-3.851,0,0.141,0.0,0.051,0.742,145.881,184192,4
1142,734ZPMwMv2KqMIKrhTo1Fo,Eyes Shut,Years & Years,0,2015-06-29,False,0.598,0.692,0,-6.933,1,0.529,0.0,0.123,0.197,97.982,198227,4
1143,1oJG2sBvVB6qLP69srQDn4,Pony,Pretty Sister,0,2014-06-17,False,0.413,0.676,6,-7.639,0,0.0193,0.0,0.1,0.6,71.607,216771,4
1144,2jplimH0b7Abf5LQSPx27A,Here,Alessia Cara,0,2015-05-01,False,0.375,0.818,0,-4.031,1,0.084,0.0,0.0569,0.333,112.887,200226,4
1145,1g0c4KNfzaOQKQOl4VKzRh,"It's a Man's, Man's, Man's World - Live",Young the Giant,40,2014-01-21,False,0.62,0.374,2,-6.997,0,0.228,2.86e-05,0.0728,0.493,164.985,179458,3
1146,3I12TqrKRdt3X5v7kppWvh,Ignition,The Wind and The Wave,32,2015-02-17,False,0.701,0.594,9,-6.498,0,0.193,1.4e-05,0.198,0.812,133.007,184840,4
1147,6iMqdc7qFspNW9Y5wnQP8d,Wild Horses - Acoustic Version,The Rolling Stones,54,1971-04-23,False,0.385,0.393,7,-7.874,1,0.561,0.00138,0.101,0.178,147.665,347493,4
1148,4YwTyGTWpUPyIykESGhUm1,Bennie And The Jets,Wale,0,1973-10-05,False,0.62,0.74,0,-5.785,1,0.00922,0.0,0.315,0.248,129.915,310053,4
1149,0njpZrlEqAQGxHMW5dSxun,My Song 5,A$AP Ferg,25,2014-01-01,True,0.668,0.692,11,-5.759,0,0.442,0.0,0.196,0.79,76.451,224427,4
1150,4Fs6KJzg4d0xrGZt7wrC0M,When I Get My Hands On You,The New Basement Tapes,61,2014-08-19,False,0.906,0.213,1,-13.936,0,0.0174,0.0753,0.0986,0.485,135.309,190400,4
1151,3eu6yCblDDyuqvDTkPZksu,No Sugar In My Coffee,Caught A Ghost,0,2014-04-01,False,0.719,0.576,8,-6.363,1,0.575,1.03e-05,0.162,0.429,85.035,208213,4
1152,5lCJIgiqGmkc7uP6YJ0COc,Nightcall,Kavinsky,0,2010-04-02,False,0.538,0.857,9,-5.18,0,0.00773,0.022,0.328,0.399,91.039,259933,4
1153,7sNxAzupm9epXwbjPfkHp8,You've Been Fooling Me Baby,Cousin Marnie,0,2013-08-04,False,0.501,0.592,2,-10.462,1,0.113,0.895,0.106,0.61,91.991,178533,4
1154,5U96URUhFGBPVSQe9ufKra,When It Rains (Instrumental),Dag Savage,0,2013-01-15,False,0.81,0.278,9,-10.373,0,0.317,0.641,0.188,0.769,90.001,165718,4
1155,4Q5pWw7uhQecE3lCdbuziA,Gooey Rework,Chester Watson,45,2014-04-04,False,0.543,0.729,11,-6.76,0,0.0325,0.0542,0.667,0.225,183.223,185707,4
1156,3qpiQWU75LbX8cofMaOoef,Love's On Fire,Nikki Lane,0,2015-05-08,False,0.391,0.515,1,-9.175,1,0.244,1.6e-05,0.102,0.366,137.216,209627,4
1157,2McXUaQpIqJhr3UNWe1cLn,Come Up Man,G. Love & Special Sauce,20,2014-01-01,False,0.487,0.847,7,-6.713,1,0.123,1.76e-06,0.136,0.592,96.401,153853,4
1158,11qh54D0PKkBwelpDxxiEU,Girl Crush,Little Big Town,72,2014-10-21,False,0.5,0.225,0,-10.22,1,0.842,0.0,0.112,0.355,173.788,193320,3
1159,2kG5litgxXvx6ZRgwO1v7W,Sedona,Houndmouth,0,2015-03-17,False,0.396,0.677,3,-7.513,1,0.0372,0.000137,0.112,0.249,135.177,239880,4
1160,3rDDKOZbYKC80OWo5XTn7B,Long Way Down,Robert DeLong,0,2014-11-10,True,0.593,0.833,11,-3.197,0,0.0586,2.48e-06,0.0866,0.45,80.015,233987,4
1161,4iEOVEULZRvmzYSZY2ViKN,Left Hand Free,alt-J,75,2014-09-22,False,0.697,0.877,3,-4.465,1,0.462,0.00943,0.083,0.802,101.99,173631,4
1162,1BRKuFsEPtzg7Xssl2hBXr,The River,Son Little,0,2014-11-10,False,0.694,0.789,4,-5.201,0,0.032,0.00129,0.127,0.537,109.014,273949,4
1163,1Z4UKak2eNteHFZkwiYPNz,One Time,Marian Hill,55,2015-02-17,False,0.843,0.244,9,-12.34,0,0.289,0.0,0.19,0.519,159.836,217613,4
1164,7qCZgvV98j6RjUULW1s1it,Inside Out,Spoon,61,2014-08-05,False,0.621,0.62,0,-4.721,1,0.459,0.162,0.0771,0.515,176.016,301960,4
1165,36AlMHDBFwSsD3FQOy1R81,Try a Little Tenderness,Otis Redding,68,1966-10-15,False,0.587,0.133,9,-15.151,0,0.186,2.26e-05,0.258,0.068,102.938,201733,4
1166,3sesq9P6ndjuqaq5om7sxT,I Put A Spell On You,Annie Lennox,61,2014-10-21,False,0.567,0.366,2,-8.013,0,0.442,1.23e-05,0.12,0.299,174.014,212047,3
1167,5WmRzgwwlTdDJxCLRN1l81,Ain't That A Kick In The Head - RJD2 Remix,RJD2,40,2015-02-03,False,0.65,0.572,6,-8.27,0,0.178,6.89e-06,0.327,0.567,85.047,167120,4
1168,3gIBSlXYIN1mru35l4LWPB,Still Crazy After All These Years,Paul Simon,61,1975-10-25,False,0.267,0.252,7,-11.687,1,0.8,4.43e-05,0.089,0.13,37.114,206533,4
1169,4qZPdHRnZ7jwqg4peT2n9A,Ignition / Do You... (Mashup),Phoebe Ryan,0,2015-06-09,False,0.559,0.621,2,-8.241,1,0.484,3.42e-05,0.0981,0.423,135.022,227400,4
1170,30zvH4mMqm8DOITbCU4DBx,"(Sittin' On) The Dock of the Bay - Live at the Variety Playhouse, Atlanta, GA - May 2013",Sara Bareilles,0,2013-10-22,False,0.376,0.249,5,-11.391,1,0.827,7.09e-06,0.722,0.298,149.091,304347,4
1171,48wSJ6NhMFYYB6LjdnPNjM,We Don't Have To Take Our Clothes Off,Ella Eyre,62,2015-01-12,False,0.572,0.231,0,-6.316,0,0.953,3.88e-06,0.111,0.332,96.729,230711,3
1172,2UJCeZzKOzrH6utaz7NoFr,I Feel A Sin Comin' On,Angaleena Presley,55,2013-05-07,False,0.383,0.381,10,-9.126,1,0.554,3.28e-06,0.0728,0.39,82.169,198640,4
1173,3vZOFm8dqHgYaLFGV0aLkI,Smokin' Love,Collie Buddz,53,2014-06-03,False,0.784,0.553,7,-8.644,0,0.421,0.00496,0.0914,0.789,82.516,217245,4
1174,6Md0kfUo2FipIY9eldMebk,Riot (feat. Damian Jr. Gong Marley),Damian 'Jr.Gong' Marley,13,2013-12-13,False,0.651,0.896,10,-4.967,0,0.143,0.0,0.111,0.792,150.875,198427,4
1175,3BwnpT7nzl064kmSu9MQAz,Really Like You,Protoje,0,2014-10-17,False,0.692,0.571,2,-6.281,0,0.142,0.0,0.144,0.796,170.033,226040,4
1176,1GJNXjCzhaqivYTKVvm5lh,So. Good.,Johnny Stimson,41,2015-04-13,False,0.535,0.361,11,-5.445,1,0.511,3.42e-06,0.113,0.566,98.116,227070,4
1177,6iAQHemp1D2VSSPk74Dor3,Trouble,Jennifer Hudson,58,2014-10-01,True,0.96,0.699,7,-3.804,1,0.0948,0.0,0.0812,0.673,106.009,166317,4
1178,45Z9SQmHi1nCIevliOVtaz,S.O.B.,Nathaniel Rateliff & The Night Sweats,46,2015-01-01,False,0.704,0.588,1,-6.507,1,0.281,0.00162,0.363,0.136,109.953,247427,4
1179,5MMHFFOpRRvdcXBrrSsnth,Worry,Jack Garratt,0,2014-10-24,False,0.583,0.52,9,-9.301,0,0.0973,0.000206,0.575,0.321,90.35,241320,4
1180,4tVEJTR4VgBvvb2R6phA2v,Pusher Love Girl,Justin Timberlake,0,2013-03-15,False,0.485,0.441,1,-8.248,0,0.466,0.000936,0.485,0.511,140.009,482360,4
1181,5A245vJYcNlMxp8V7hr3nq,Banshee,Kendra Morris,0,2012-08-28,False,0.499,0.523,5,-7.845,1,0.268,0.000173,0.248,0.41,190.96,226973,3
1182,0IJ1ijo3uoJzy6ZE5wxJio,Grizzly Bear,Angus & Julia Stone,58,2014-08-01,False,0.902,0.438,9,-8.63,0,0.503,0.135,0.101,0.943,118.048,248520,4
1183,2rmbBDPbLjvK2Qxx4RoNFk,You Can Bring Me Flowers,Ray LaMontagne,37,2006-08-29,False,0.538,0.296,5,-15.359,1,0.72,0.0171,0.111,0.644,147.355,252280,3
1184,5bwDasxZyc1Ehn8Y5Th323,Love Letter,Clairy Browne & The Bangin' Rackettes,0,2013-01-01,False,0.594,0.872,3,-3.61,0,0.569,0.0,0.0976,0.592,126.646,184640,4
1185,0QhFYIdy09ea7hHfYglHgr,Hard On Me,Maverick Sabre,26,2014-01-01,False,0.664,0.323,0,-10.233,0,0.621,6.64e-05,0.209,0.2,118.948,277294,4
1186,5uikGLo0VR0LfqxMQAYxnx,Bad Intentions,Niykee Heaton,47,2014-01-01,False,0.616,0.691,11,-4.123,0,0.298,0.0,0.108,0.192,123.943,198168,4
1187,33MpATo5CCG2ennj6LAlYq,Speedom (Wwc2),Krizz Kaliko,58,2015-05-04,True,0.708,0.934,10,-3.512,0,0.11,0.0,0.27,0.736,130.091,295307,4
1188,2Lo2BWhhlZSJds2yBhxoet,Worldwide Choppers,Tech N9ne,58,2011-06-07,True,0.746,0.853,1,-4.452,1,0.00285,0.0,0.376,0.362,130.028,326427,4
1189,0UNh0YUvEmh3RKQbdsjNd8,Here We Go,Lower Than Atlantis,0,2014-06-03,False,0.488,0.863,5,-3.105,1,0.00142,0.000302,0.163,0.703,96.028,222613,4
1190,6sj9rODkg2fpS30JlWbb2t,Lydia,Highly Suspect,22,2015-03-17,True,0.417,0.706,6,-4.652,0,0.00933,0.000572,0.474,0.512,127.884,242560,4
1191,72cNXi5bEBmc5ywrnrIldV,Room 302,Tink,0,2015-02-23,False,0.666,0.731,4,-7.123,0,0.0482,0.0,0.145,0.48,120.237,179394,4
1192,3xPKDnxAoq7QGBbxWrwWZZ,Wonder Woman,LION BABE,0,2015-03-23,False,0.721,0.648,8,-7.812,1,0.105,0.0307,0.0698,0.806,160.111,198111,4
1193,58vvWxNX1uQVs0ZRBAOfOi,Better Man,Leon Bridges,0,2015-02-03,False,0.4,0.74,7,-5.176,1,0.236,0.0,0.33,0.668,187.507,141480,4
1194,7LT6dkoxfUavcBDe7RYgog,Never Had Nobody Like You,M. Ward,0,2009-02-17,False,0.534,0.665,2,-6.43,1,0.104,4.21e-06,0.138,0.925,120.576,146200,4
1195,7kGXaFUi09CYndPllORUXb,Pedestrian at Best,Courtney Barnett,0,2015-01-30,False,0.479,0.854,11,-6.101,1,4.61e-06,5.72e-05,0.372,0.535,136.067,230560,4
1196,5NLsXRREseHoILErdf4RGs,Secret Garden,Tink,2,2014-09-02,False,0.527,0.464,9,-6.093,1,0.367,0.0,0.106,0.581,77.146,236831,4
1197,5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,Little Sis Nora,75,2014-08-08,True,0.883,0.817,0,-5.414,1,0.601,0.00449,0.11,0.595,128.078,166849,4
1198,4MRT0dDbhqFKl67WzhUbSw,Only,Chris Brown,73,2014-12-15,True,0.573,0.495,8,-7.245,0,0.405,0.0,0.0969,0.255,179.196,312027,3
1199,467EtYDw801TKMxMtGCsFO,Stuck On a Feeling,Snoop Dogg,0,2014-11-24,False,0.816,0.415,1,-6.307,1,0.00391,0.0,0.139,0.304,100.022,210344,4
1200,0725YWm6Z0TpZ6wrNk64Eb,Super Rich Kids,Earl Sweatshirt,78,2012-07-10,True,0.739,0.419,3,-8.241,0,0.219,0.0,0.196,0.58,60.493,304760,4
1201,7m4EQHDDp1kZJMgWtIlOe9,Oh What A World,Rufus Wainwright,0,2003-01-01,False,0.463,0.243,5,-8.581,1,0.79,0.00139,0.114,0.201,100.354,263133,4
1202,09aDwFtTyjUfjYGFlpDQse,Vibrate,Rufus Wainwright,0,2003-01-01,False,0.43,0.191,1,-10.459,1,0.807,0.00066,0.108,0.345,103.242,163600,3
1203,48gsLPdOUEDjr7P8Wvykne,Budapest,George Ezra,52,2013-11-03,False,0.706,0.247,5,-17.961,1,0.261,0.0,0.103,0.424,127.812,202120,4
1204,0zulYs8vHhhN0hl8wvYgdv,Electric Love,BØRNS,44,2014-11-10,False,0.621,0.853,1,-6.537,0,0.00448,0.0012,0.236,0.65,120.017,218160,4
1205,2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,79,2014-12-23,False,0.659,0.381,2,-5.922,0,0.385,0.0,0.0972,0.426,119.844,252227,3
1206,7iX0HyQ120nNwTtCAwyw06,Rumble,Kelis,13,2014-02-12,False,0.615,0.597,5,-6.342,1,0.0331,1.33e-06,0.0853,0.825,77.032,193547,4
